 PageNo, Speed, Length, RealPower, SetFrequency, SetDuty, SetPower, GateOnTime, WorkingTime
31,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:17.246
32,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:18.792
33,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:21.880
34,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:23.610
35,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:27.084
36,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:28.826
37,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:30.488
38,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:33.476
39,30,19.4,1720,1000,100,38,650, 2022-02-11 09:20:34.988
1,250,241.1,300,1000,100,82,1154, 2022-02-11 09:37:11.418
2,250,241.2,300,1000,100,83,1670, 2022-02-11 09:37:14.592
3,250,241.1,300,1000,100,82,1153, 2022-02-11 09:37:17.372
4,250,241.2,300,1000,100,83,1670, 2022-02-11 09:37:20.646
5,250,241.1,300,1000,100,82,1154, 2022-02-11 09:37:23.510
6,250,241.2,300,1000,100,83,1670, 2022-02-11 09:37:26.782
7,250,241.1,300,1000,100,82,1153, 2022-02-11 09:37:32.528
8,250,241.2,300,1000,100,83,1670, 2022-02-11 09:37:35.734
9,250,241.1,300,1000,100,82,1154, 2022-02-11 09:37:38.508
10,250,241.2,300,1000,100,83,1670, 2022-02-11 09:37:41.732
11,250,241.1,300,1000,100,82,1154, 2022-02-11 09:37:44.456
12,250,241.2,300,1000,100,83,1670, 2022-02-11 09:37:47.738
13,30,19.4,1600,1000,100,38,650, 2022-02-11 09:37:52.316
14,30,19.4,1600,1000,100,38,650, 2022-02-11 09:37:54.012
15,30,19.4,1600,1000,100,38,650, 2022-02-11 09:37:56.928
16,30,19.4,1600,1000,100,38,650, 2022-02-11 09:38:00.316
17,30,19.4,1600,1000,100,38,650, 2022-02-11 09:38:01.996
18,30,19.4,1600,1000,100,38,650, 2022-02-11 09:38:03.674
19,250,241.1,1400,1000,100,83,1670, 2022-02-11 09:38:24.496
20,250,241.2,1400,1000,100,82,1154, 2022-02-11 09:38:27.112
21,250,241.1,1400,1000,100,83,1670, 2022-02-11 09:38:30.572
22,250,241.2,1400,1000,100,82,1154, 2022-02-11 09:38:33.214
23,250,241.1,1400,1000,100,83,1670, 2022-02-11 09:38:36.628
24,250,241.2,1400,1000,100,82,1154, 2022-02-11 09:38:39.362
25,250,241.1,1400,1000,100,83,1670, 2022-02-11 09:38:45.778
26,250,241.2,1400,1000,100,82,1154, 2022-02-11 09:38:48.392
27,250,241.1,1400,1000,100,83,1670, 2022-02-11 09:38:51.852
28,250,241.2,1400,1000,100,82,1154, 2022-02-11 09:38:54.514
29,250,241.1,1400,1000,100,83,1670, 2022-02-11 09:38:57.988
30,250,241.2,1400,1000,100,82,1154, 2022-02-11 09:39:00.636
31,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:05.055
32,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:06.577
33,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:09.663
34,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:11.425
35,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:14.951
36,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:16.667
37,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:18.379
38,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:21.397
39,30,19.4,300,1000,100,38,650, 2022-02-11 09:39:22.865
1,250,241.1,1200,1000,100,82,1154, 2022-02-11 09:41:50.579
2,250,241.2,1200,1000,100,83,1670, 2022-02-11 09:41:53.847
3,250,241.1,1200,1000,100,82,1153, 2022-02-11 09:41:56.651
4,250,241.2,1200,1000,100,83,1670, 2022-02-11 09:41:59.961
5,250,241.1,1200,1000,100,82,1154, 2022-02-11 09:42:02.763
6,250,241.2,1200,1000,100,83,1670, 2022-02-11 09:42:05.997
7,250,241.1,1200,1000,100,82,1153, 2022-02-11 09:42:11.731
8,250,241.2,1200,1000,100,83,1670, 2022-02-11 09:42:14.965
9,250,241.1,1200,1000,100,82,1154, 2022-02-11 09:42:17.737
10,250,241.2,1200,1000,100,83,1670, 2022-02-11 09:42:20.999
11,250,241.1,1200,1000,100,82,1154, 2022-02-11 09:42:23.775
12,250,241.2,1200,1000,100,83,1670, 2022-02-11 09:42:27.051
13,30,19.4,800,1000,100,38,650, 2022-02-11 09:42:31.479
14,30,19.4,800,1000,100,38,650, 2022-02-11 09:42:33.203
15,30,19.4,800,1000,100,38,650, 2022-02-11 09:42:36.119
16,30,19.4,800,1000,100,38,650, 2022-02-11 09:42:39.431
17,30,19.4,800,1000,100,38,650, 2022-02-11 09:42:41.195
18,30,19.4,800,1000,100,38,650, 2022-02-11 09:42:42.871
19,250,241.1,1200,1000,100,83,1670, 2022-02-11 09:43:03.417
20,250,241.2,1200,1000,100,82,1154, 2022-02-11 09:43:06.025
21,250,241.1,1200,1000,100,83,1670, 2022-02-11 09:43:09.497
22,250,241.2,1200,1000,100,82,1154, 2022-02-11 09:43:12.143
23,250,241.1,1200,1000,100,83,1670, 2022-02-11 09:43:15.599
24,250,241.2,1200,1000,100,82,1154, 2022-02-11 09:43:18.171
25,250,241.1,1200,1000,100,83,1670, 2022-02-11 09:43:24.635
26,250,241.2,1200,1000,100,82,1154, 2022-02-11 09:43:27.209
27,250,241.1,1200,1000,100,83,1670, 2022-02-11 09:43:30.647
28,250,241.2,1200,1000,100,82,1154, 2022-02-11 09:43:33.297
29,250,241.1,1200,1000,100,83,1670, 2022-02-11 09:43:36.747
30,250,241.2,1200,1000,100,82,1154, 2022-02-11 09:43:39.427
31,30,19.4,800,1000,100,38,650, 2022-02-11 09:43:43.753
32,30,19.4,800,1000,100,38,650, 2022-02-11 09:43:45.267
33,30,19.4,800,1000,100,38,650, 2022-02-11 09:43:48.347
34,30,19.4,800,1000,100,38,650, 2022-02-11 09:43:50.127
35,30,19.4,800,1000,100,38,650, 2022-02-11 09:43:53.653
36,30,19.4,800,1000,100,38,650, 2022-02-11 09:43:55.375
37,30,19.4,800,1000,100,38,650, 2022-02-11 09:43:57.095
38,30,19.4,800,1000,100,38,650, 2022-02-11 09:44:00.073
39,30,19.4,800,1000,100,38,650, 2022-02-11 09:44:01.553
1,250,241.1,1900,1000,100,82,1154, 2022-02-11 09:44:48.333
2,250,241.2,1900,1000,100,83,1670, 2022-02-11 09:44:51.731
3,250,241.1,1900,1000,100,82,1153, 2022-02-11 09:44:54.473
4,250,241.2,1900,1000,100,83,1670, 2022-02-11 09:44:57.727
5,250,241.1,1900,1000,100,82,1154, 2022-02-11 09:45:00.597
6,250,241.2,1900,1000,100,83,1670, 2022-02-11 09:45:03.801
7,250,241.1,1900,1000,100,82,1153, 2022-02-11 09:45:09.523
8,250,241.2,1900,1000,100,83,1670, 2022-02-11 09:45:12.725
9,250,241.1,1900,1000,100,82,1154, 2022-02-11 09:45:15.455
10,250,241.2,1900,1000,100,83,1670, 2022-02-11 09:45:18.845
11,250,241.1,1900,1000,100,82,1154, 2022-02-11 09:45:21.685
12,250,241.2,1900,1000,100,83,1670, 2022-02-11 09:45:24.957
13,30,19.4,1900,1000,100,38,650, 2022-02-11 09:45:29.399
14,30,19.4,1900,1000,100,38,650, 2022-02-11 09:45:31.083
15,30,19.4,1900,1000,100,38,650, 2022-02-11 09:45:34.035
16,30,19.4,1900,1000,100,38,650, 2022-02-11 09:45:37.411
17,30,19.4,1900,1000,100,38,650, 2022-02-11 09:45:39.077
18,30,19.4,1900,1000,100,38,650, 2022-02-11 09:45:40.779
19,250,241.1,1900,1000,100,83,1670, 2022-02-11 09:46:01.403
20,250,241.2,1900,1000,100,82,1154, 2022-02-11 09:46:04.027
21,250,241.1,1900,1000,100,83,1670, 2022-02-11 09:46:07.536
22,250,241.2,1900,1000,100,82,1154, 2022-02-11 09:46:10.208
23,250,241.1,1900,1000,100,83,1670, 2022-02-11 09:46:13.648
24,250,241.2,1900,1000,100,82,1154, 2022-02-11 09:46:16.458
25,250,241.1,1900,1000,100,83,1670, 2022-02-11 09:46:22.906
26,250,241.2,1900,1000,100,82,1154, 2022-02-11 09:46:25.522
27,250,241.1,1900,1000,100,83,1670, 2022-02-11 09:46:28.974
28,250,241.2,1900,1000,100,82,1154, 2022-02-11 09:46:31.622
29,250,241.1,1900,1000,100,83,1670, 2022-02-11 09:46:35.068
30,250,241.2,1900,1000,100,82,1154, 2022-02-11 09:46:37.772
31,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:42.178
32,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:43.676
33,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:46.742
34,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:48.516
35,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:51.972
36,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:53.682
37,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:55.412
38,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:58.378
39,30,19.4,1900,1000,100,38,650, 2022-02-11 09:46:59.860
1,250,241.1,0,1000,100,82,1154, 2022-02-11 09:47:59.886
2,250,241.2,0,1000,100,83,1670, 2022-02-11 09:48:03.192
3,250,241.1,0,1000,100,82,1153, 2022-02-11 09:48:05.998
4,250,241.2,0,1000,100,83,1670, 2022-02-11 09:48:09.222
5,250,241.1,0,1000,100,82,1154, 2022-02-11 09:48:12.080
6,250,241.2,0,1000,100,83,1670, 2022-02-11 09:48:15.394
7,250,241.1,0,1000,100,82,1153, 2022-02-11 09:48:21.140
8,250,241.2,0,1000,100,83,1670, 2022-02-11 09:48:24.402
9,250,241.1,0,1000,100,82,1154, 2022-02-11 09:48:27.168
10,250,241.2,0,1000,100,83,1670, 2022-02-11 09:48:30.384
11,250,241.1,0,1000,100,82,1154, 2022-02-11 09:48:33.152
12,250,241.2,0,1000,100,83,1670, 2022-02-11 09:48:36.412
13,30,19.4,0,1000,100,38,650, 2022-02-11 09:48:40.878
14,30,19.4,0,1000,100,38,650, 2022-02-11 09:48:42.606
15,30,19.4,0,1000,100,38,650, 2022-02-11 09:48:45.530
16,30,19.4,0,1000,100,38,650, 2022-02-11 09:48:48.932
17,30,19.4,0,1000,100,38,650, 2022-02-11 09:48:50.674
18,30,19.4,0,1000,100,38,650, 2022-02-11 09:48:52.404
19,250,241.1,0,1000,100,83,1670, 2022-02-11 09:49:12.976
20,250,241.2,0,1000,100,82,1154, 2022-02-11 09:49:15.602
21,250,241.1,0,1000,100,83,1670, 2022-02-11 09:49:19.042
22,250,241.2,0,1000,100,82,1154, 2022-02-11 09:49:21.698
23,250,241.1,0,1000,100,83,1670, 2022-02-11 09:49:25.126
24,250,241.2,0,1000,100,82,1154, 2022-02-11 09:49:27.796
25,250,241.1,0,1000,100,83,1670, 2022-02-11 09:49:34.222
26,250,241.2,0,1000,100,82,1154, 2022-02-11 09:49:36.800
27,250,241.1,0,1000,100,83,1670, 2022-02-11 09:49:40.228
28,250,241.2,0,1000,100,82,1154, 2022-02-11 09:49:42.796
29,250,241.1,0,1000,100,83,1670, 2022-02-11 09:49:46.292
30,250,241.2,0,1000,100,82,1154, 2022-02-11 09:49:48.884
31,30,19.4,0,1000,100,38,650, 2022-02-11 09:49:53.440
32,30,19.4,0,1000,100,38,650, 2022-02-11 09:49:54.960
33,30,19.4,0,1000,100,38,650, 2022-02-11 09:49:58.034
34,30,19.4,0,1000,100,38,650, 2022-02-11 09:49:59.816
35,30,19.4,0,1000,100,38,650, 2022-02-11 09:50:03.264
36,30,19.4,0,1000,100,38,650, 2022-02-11 09:50:04.988
37,30,19.4,0,1000,100,38,650, 2022-02-11 09:50:06.688
38,30,19.4,0,1000,100,38,650, 2022-02-11 09:50:09.710
39,30,19.4,0,1000,100,38,650, 2022-02-11 09:50:11.250
1,250,241.1,0,1000,100,82,1154, 2022-02-11 09:50:58.032
2,250,241.2,0,1000,100,83,1670, 2022-02-11 09:51:01.320
3,250,241.1,0,1000,100,82,1153, 2022-02-11 09:51:04.064
4,250,241.2,0,1000,100,83,1670, 2022-02-11 09:51:07.316
5,250,241.1,0,1000,100,82,1154, 2022-02-11 09:51:10.172
6,250,241.2,0,1000,100,83,1670, 2022-02-11 09:51:13.422
7,250,241.1,0,1000,100,82,1153, 2022-02-11 09:51:19.334
8,250,241.2,0,1000,100,83,1670, 2022-02-11 09:51:22.612
9,250,241.1,0,1000,100,82,1154, 2022-02-11 09:51:25.382
10,250,241.2,0,1000,100,83,1670, 2022-02-11 09:51:28.606
11,250,241.1,0,1000,100,82,1154, 2022-02-11 09:51:31.354
12,250,241.2,0,1000,100,83,1670, 2022-02-11 09:51:34.708
13,30,19.4,0,1000,100,38,650, 2022-02-11 09:51:39.268
14,30,19.4,0,1000,100,38,650, 2022-02-11 09:51:40.998
15,30,19.4,0,1000,100,38,650, 2022-02-11 09:51:43.906
16,30,19.4,0,1000,100,38,650, 2022-02-11 09:51:47.258
17,30,19.4,0,1000,100,38,650, 2022-02-11 09:51:49.012
18,30,19.4,0,1000,100,38,650, 2022-02-11 09:51:50.718
19,250,241.1,0,1000,100,83,1670, 2022-02-11 09:52:11.512
20,250,241.2,0,1000,100,82,1154, 2022-02-11 09:52:14.124
21,250,241.1,0,1000,100,83,1670, 2022-02-11 09:52:17.636
22,250,241.2,0,1000,100,82,1154, 2022-02-11 09:52:20.312
23,250,241.1,0,1000,100,83,1670, 2022-02-11 09:52:23.746
24,250,241.2,0,1000,100,82,1154, 2022-02-11 09:52:26.368
25,250,241.1,0,1000,100,83,1670, 2022-02-11 09:52:32.806
26,250,241.2,0,1000,100,82,1154, 2022-02-11 09:52:35.402
27,250,241.1,0,1000,100,83,1670, 2022-02-11 09:52:38.824
28,250,241.2,0,1000,100,82,1154, 2022-02-11 09:52:41.584
29,250,241.1,0,1000,100,83,1670, 2022-02-11 09:52:45.072
30,250,241.2,0,1000,100,82,1154, 2022-02-11 09:52:47.726
31,30,19.4,0,1000,100,38,650, 2022-02-11 09:52:52.040
32,30,19.4,0,1000,100,38,650, 2022-02-11 09:52:53.582
33,30,19.4,0,1000,100,38,650, 2022-02-11 09:52:56.654
34,30,19.4,0,1000,100,38,650, 2022-02-11 09:52:58.434
35,30,19.4,0,1000,100,38,650, 2022-02-11 09:53:01.966
36,30,19.4,0,1000,100,38,650, 2022-02-11 09:53:03.654
37,30,19.4,0,1000,100,38,650, 2022-02-11 09:53:05.422
38,30,19.4,0,1000,100,38,650, 2022-02-11 09:53:08.479
39,30,19.4,0,1000,100,38,650, 2022-02-11 09:53:09.997
1,250,241.1,2222,1000,100,82,1154, 2022-02-11 09:57:42.233
2,250,241.2,2222,1000,100,83,1670, 2022-02-11 09:57:45.649
3,250,241.1,2222,1000,100,82,1153, 2022-02-11 09:57:48.465
4,250,241.2,2222,1000,100,83,1670, 2022-02-11 09:57:51.739
5,250,241.1,2222,1000,100,82,1154, 2022-02-11 09:57:54.537
6,250,241.2,2222,1000,100,83,1670, 2022-02-11 09:57:57.851
7,250,241.1,2222,1000,100,82,1153, 2022-02-11 09:58:03.611
8,250,241.2,2222,1000,100,83,1670, 2022-02-11 09:58:06.925
9,250,241.1,2222,1000,100,82,1154, 2022-02-11 09:58:09.775
10,250,241.2,2222,1000,100,83,1670, 2022-02-11 09:58:13.025
11,250,241.1,2222,1000,100,82,1154, 2022-02-11 09:58:15.881
12,250,241.2,2222,1000,100,83,1670, 2022-02-11 09:58:19.177
13,30,19.4,2222,1000,100,38,650, 2022-02-11 09:58:23.605
14,30,19.4,2222,1000,100,38,650, 2022-02-11 09:58:25.279
15,30,19.4,2222,1000,100,38,650, 2022-02-11 09:58:28.207
16,30,19.4,2222,1000,100,38,650, 2022-02-11 09:58:31.519
17,30,19.4,2222,1000,100,38,650, 2022-02-11 09:58:33.223
18,30,19.4,2222,1000,100,38,650, 2022-02-11 09:58:35.011
19,250,241.1,2222,1000,100,83,1670, 2022-02-11 09:58:55.291
20,250,241.2,2222,1000,100,82,1154, 2022-02-11 09:58:57.913
21,250,241.1,2222,1000,100,83,1670, 2022-02-11 09:59:01.331
22,250,241.2,2222,1000,100,82,1154, 2022-02-11 09:59:03.975
23,250,241.1,2222,1000,100,83,1670, 2022-02-11 09:59:07.443
24,250,241.2,2222,1000,100,82,1154, 2022-02-11 09:59:10.057
25,250,241.1,2222,1000,100,83,1670, 2022-02-11 09:59:16.505
26,250,241.2,2222,1000,100,82,1154, 2022-02-11 09:59:19.115
27,250,241.1,2222,1000,100,83,1670, 2022-02-11 09:59:22.621
28,250,241.2,2222,1000,100,82,1154, 2022-02-11 09:59:25.273
29,250,241.1,2222,1000,100,83,1670, 2022-02-11 09:59:28.765
30,250,241.2,2222,1000,100,82,1154, 2022-02-11 09:59:31.429
31,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:35.763
32,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:37.279
33,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:40.369
34,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:42.129
35,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:45.611
36,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:47.381
37,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:49.075
38,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:52.075
39,30,19.4,2222,1000,100,38,650, 2022-02-11 09:59:53.575
1,250,241.1,222,1000,100,82,1154, 2022-02-11 10:00:40.528
2,250,241.2,222,1000,100,83,1670, 2022-02-11 10:00:43.792
3,250,241.1,222,1000,100,82,1153, 2022-02-11 10:00:46.540
4,250,241.2,222,1000,100,83,1670, 2022-02-11 10:00:49.776
5,250,241.1,222,1000,100,82,1154, 2022-02-11 10:00:52.574
6,250,241.2,222,1000,100,83,1670, 2022-02-11 10:00:55.812
7,250,241.1,222,1000,100,82,1153, 2022-02-11 10:01:01.538
8,250,241.2,222,1000,100,83,1670, 2022-02-11 10:01:04.800
9,250,241.1,222,1000,100,82,1154, 2022-02-11 10:01:07.576
10,250,241.2,222,1000,100,83,1670, 2022-02-11 10:01:10.804
11,250,241.1,222,1000,100,82,1154, 2022-02-11 10:01:13.562
12,250,241.2,222,1000,100,83,1670, 2022-02-11 10:01:16.824
13,30,19.4,222,1000,100,38,650, 2022-02-11 10:01:21.286
14,30,19.4,222,1000,100,38,650, 2022-02-11 10:01:22.990
15,30,19.4,222,1000,100,38,650, 2022-02-11 10:01:25.954
16,30,19.4,222,1000,100,38,650, 2022-02-11 10:01:29.342
17,30,19.4,222,1000,100,38,650, 2022-02-11 10:01:31.074
18,30,19.4,222,1000,100,38,650, 2022-02-11 10:01:32.796
19,250,241.1,222,1000,100,83,1670, 2022-02-11 10:01:53.052
20,250,241.2,222,1000,100,82,1154, 2022-02-11 10:01:55.716
21,250,241.1,222,1000,100,83,1670, 2022-02-11 10:01:59.202
22,250,241.2,222,1000,100,82,1154, 2022-02-11 10:02:01.770
23,250,241.1,222,1000,100,83,1670, 2022-02-11 10:02:05.236
24,250,241.2,222,1000,100,82,1154, 2022-02-11 10:02:07.918
25,250,241.1,222,1000,100,83,1670, 2022-02-11 10:02:14.354
26,250,241.2,222,1000,100,82,1154, 2022-02-11 10:02:16.966
27,250,241.1,222,1000,100,83,1670, 2022-02-11 10:02:20.434
28,250,241.2,222,1000,100,82,1154, 2022-02-11 10:02:23.096
29,250,241.1,222,1000,100,83,1670, 2022-02-11 10:02:26.592
30,250,241.2,222,1000,100,82,1154, 2022-02-11 10:02:29.216
31,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:33.420
32,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:35.098
33,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:38.170
34,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:39.900
35,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:43.336
36,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:45.074
37,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:46.788
38,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:49.768
39,30,19.4,222,1000,100,38,650, 2022-02-11 10:02:51.284
1,250,241.1,444,1000,100,82,1154, 2022-02-11 10:22:00.523
2,250,241.2,444,1000,100,83,1670, 2022-02-11 10:22:03.805
3,250,241.1,444,1000,100,82,1153, 2022-02-11 10:22:06.675
4,250,241.2,444,1000,100,83,1670, 2022-02-11 10:22:10.019
5,250,241.1,444,1000,100,82,1154, 2022-02-11 10:22:12.875
6,250,241.2,444,1000,100,83,1670, 2022-02-11 10:22:16.097
7,250,241.1,444,1000,100,82,1153, 2022-02-11 10:22:21.995
8,250,241.2,444,1000,100,83,1670, 2022-02-11 10:22:25.227
9,250,241.1,444,1000,100,82,1154, 2022-02-11 10:22:28.055
10,250,241.2,444,1000,100,83,1670, 2022-02-11 10:22:31.307
11,250,241.1,444,1000,100,82,1154, 2022-02-11 10:22:34.041
12,250,241.2,444,1000,100,83,1670, 2022-02-11 10:22:37.305
13,30,19.4,444,1000,100,38,650, 2022-02-11 10:22:41.873
14,30,19.4,444,1000,100,38,650, 2022-02-11 10:22:43.565
15,30,19.4,444,1000,100,38,650, 2022-02-11 10:22:46.501
16,30,19.4,444,1000,100,38,650, 2022-02-11 10:22:49.809
17,30,19.4,444,1000,100,38,650, 2022-02-11 10:22:51.589
18,30,19.4,444,1000,100,38,650, 2022-02-11 10:22:53.265
19,250,241.1,444,1000,100,83,1670, 2022-02-11 10:23:13.683
20,250,241.2,444,1000,100,82,1154, 2022-02-11 10:23:16.265
21,250,241.1,444,1000,100,83,1670, 2022-02-11 10:23:19.747
22,250,241.2,444,1000,100,82,1154, 2022-02-11 10:23:22.373
23,250,241.1,444,1000,100,83,1670, 2022-02-11 10:23:25.839
24,250,241.2,444,1000,100,82,1154, 2022-02-11 10:23:28.589
25,250,241.1,444,1000,100,83,1670, 2022-02-11 10:23:35.005
26,250,241.2,444,1000,100,82,1154, 2022-02-11 10:23:37.669
27,250,241.1,444,1000,100,83,1670, 2022-02-11 10:23:41.119
28,250,241.2,444,1000,100,82,1154, 2022-02-11 10:23:43.791
29,250,241.1,444,1000,100,83,1670, 2022-02-11 10:23:47.297
30,250,241.2,444,1000,100,82,1154, 2022-02-11 10:23:49.855
31,30,19.4,444,1000,100,38,650, 2022-02-11 10:23:54.225
32,30,19.4,444,1000,100,38,650, 2022-02-11 10:23:55.843
33,30,19.4,444,1000,100,38,650, 2022-02-11 10:23:58.943
34,30,19.4,444,1000,100,38,650, 2022-02-11 10:24:00.727
35,30,19.4,444,1000,100,38,650, 2022-02-11 10:24:04.229
36,30,19.4,444,1000,100,38,650, 2022-02-11 10:24:05.973
37,30,19.4,444,1000,100,38,650, 2022-02-11 10:24:07.697
38,30,19.4,444,1000,100,38,650, 2022-02-11 10:24:10.689
39,30,19.4,444,1000,100,38,650, 2022-02-11 10:24:12.181
1,250,241.1,111,1000,100,82,1154, 2022-02-11 10:28:46.686
2,250,241.2,111,1000,100,83,1670, 2022-02-11 10:28:50.000
3,250,241.1,111,1000,100,82,1153, 2022-02-11 10:28:52.830
4,250,241.2,111,1000,100,83,1670, 2022-02-11 10:28:56.068
5,250,241.1,111,1000,100,82,1154, 2022-02-11 10:28:58.876
6,250,241.2,111,1000,100,83,1670, 2022-02-11 10:29:02.158
7,250,241.1,111,1000,100,82,1153, 2022-02-11 10:29:07.916
8,250,241.2,111,1000,100,83,1670, 2022-02-11 10:29:11.230
9,250,241.1,111,1000,100,82,1154, 2022-02-11 10:29:14.044
10,250,241.2,111,1000,100,83,1670, 2022-02-11 10:29:17.312
11,250,241.1,111,1000,100,82,1154, 2022-02-11 10:29:20.176
12,250,241.2,111,1000,100,83,1670, 2022-02-11 10:29:23.390
13,30,19.4,111,1000,100,38,650, 2022-02-11 10:29:27.740
14,30,19.4,111,1000,100,38,650, 2022-02-11 10:29:29.472
15,30,19.4,111,1000,100,38,650, 2022-02-11 10:29:32.400
16,30,19.4,111,1000,100,38,650, 2022-02-11 10:29:35.716
17,30,19.4,111,1000,100,38,650, 2022-02-11 10:29:37.506
18,30,19.4,111,1000,100,38,650, 2022-02-11 10:29:39.136
19,250,241.1,111,1000,100,83,1670, 2022-02-11 10:29:59.586
20,250,241.2,111,1000,100,82,1154, 2022-02-11 10:30:02.206
21,250,241.1,111,1000,100,83,1670, 2022-02-11 10:30:05.732
22,250,241.2,111,1000,100,82,1154, 2022-02-11 10:30:08.476
23,250,241.1,111,1000,100,83,1670, 2022-02-11 10:30:11.918
24,250,241.2,111,1000,100,82,1154, 2022-02-11 10:30:14.542
25,250,241.1,111,1000,100,83,1670, 2022-02-11 10:30:21.000
26,250,241.2,111,1000,100,82,1154, 2022-02-11 10:30:23.554
27,250,241.1,111,1000,100,83,1670, 2022-02-11 10:30:27.004
28,250,241.2,111,1000,100,82,1154, 2022-02-11 10:30:29.666
29,250,241.1,111,1000,100,83,1670, 2022-02-11 10:30:33.166
30,250,241.2,111,1000,100,82,1154, 2022-02-11 10:30:35.778
31,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:40.046
32,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:41.532
33,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:44.666
34,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:46.422
35,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:49.982
36,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:51.650
37,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:53.390
38,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:56.340
39,30,19.4,111,1000,100,38,650, 2022-02-11 10:30:57.870
1,250,241.1,1400,1000,100,82,1154, 2022-02-11 10:36:39.501
2,250,241.2,1400,1000,100,83,1670, 2022-02-11 10:36:42.695
3,250,241.1,1400,1000,100,82,1153, 2022-02-11 10:36:45.561
4,250,241.2,1400,1000,100,83,1670, 2022-02-11 10:36:48.775
5,250,241.1,1400,1000,100,82,1154, 2022-02-11 10:36:51.579
6,250,241.2,1400,1000,100,83,1670, 2022-02-11 10:36:54.811
7,250,241.1,1400,1000,100,82,1153, 2022-02-11 10:37:00.497
8,250,241.2,1400,1000,100,83,1670, 2022-02-11 10:37:03.669
9,250,241.1,1400,1000,100,82,1154, 2022-02-11 10:37:06.439
10,250,241.2,1400,1000,100,83,1670, 2022-02-11 10:37:09.655
11,250,241.1,1400,1000,100,82,1154, 2022-02-11 10:37:12.425
12,250,241.2,1400,1000,100,83,1670, 2022-02-11 10:37:15.703
13,30,19.4,1400,1000,100,38,650, 2022-02-11 10:37:20.261
14,30,19.4,1400,1000,100,38,650, 2022-02-11 10:37:21.983
15,30,19.4,1400,1000,100,38,650, 2022-02-11 10:37:24.909
16,30,19.4,1400,1000,100,38,650, 2022-02-11 10:37:28.321
17,30,19.4,1400,1000,100,38,650, 2022-02-11 10:37:30.075
18,30,19.4,1400,1000,100,38,650, 2022-02-11 10:37:31.777
19,250,241.1,1400,1000,100,83,1670, 2022-02-11 10:37:52.257
20,250,241.2,1400,1000,100,82,1154, 2022-02-11 10:37:54.863
21,250,241.1,1400,1000,100,83,1670, 2022-02-11 10:37:58.329
22,250,241.2,1400,1000,100,82,1154, 2022-02-11 10:38:00.981
23,250,241.1,1400,1000,100,83,1670, 2022-02-11 10:38:04.391
24,250,241.2,1400,1000,100,82,1154, 2022-02-11 10:38:06.931
25,250,241.1,1400,1000,100,83,1670, 2022-02-11 10:38:13.365
26,250,241.2,1400,1000,100,82,1154, 2022-02-11 10:38:16.103
27,250,241.1,1400,1000,100,83,1670, 2022-02-11 10:38:19.597
